"","spam","to_multiple","from","cc","sent_email","image","attach","dollar","winner","inherit","password","num_char","line_breaks","format","re_subj","exclaim_subj","urgent_subj","exclaim_mess","number"
"3067",0,"no","yes","no","yes","no","no","yes","no","no","no",32.984,656,"HTML","yes","no","no",6,"small"
"3068",0,"no","yes","no","no","no","no","yes","no","no","no",2.05,18,"HTML","no","no","no",0,"small"
"3069",0,"no","yes","no","no","no","no","yes","no","no","no",17.348,209,"HTML","no","yes","no",16,"small"
"3070",0,"no","yes","no","no","no","no","yes","no","no","no",18.215,217,"HTML","no","yes","no",16,"small"
"3071",0,"no","yes","no","no","no","no","no","no","no","no",0.867,17,"Plain","no","no","no",0,"big"
"3072",0,"no","yes","no","no","no","no","no","no","no","no",1.268,32,"Plain","no","no","no",0,"none"
"3073",0,"no","yes","no","no","no","no","no","no","no","no",2.761,43,"HTML","no","no","no",0,"small"
"3074",0,"no","yes","no","no","no","no","no","no","no","no",12.126,334,"HTML","no","no","no",0,"small"
"3075",0,"no","yes","no","no","no","no","no","no","no","no",0.74,17,"Plain","no","no","no",0,"small"
"3076",0,"no","yes","no","no","no","no","no","no","no","no",0.986,17,"Plain","no","no","no",1,"small"
"3077",0,"no","yes","no","no","no","no","yes","no","yes","no",21.949,420,"HTML","no","no","no",22,"small"
"3078",0,"no","yes","no","no","no","no","no","no","no","no",14.899,328,"HTML","no","no","no",0,"small"
"3079",0,"yes","yes","no","no","no","yes","no","no","no","no",0.037,3,"Plain","no","no","no",0,"none"
"3080",0,"yes","yes","no","no","no","no","no","no","no","no",5.965,202,"HTML","no","no","no",5,"small"
"3081",0,"no","yes","no","yes","no","no","yes","no","no","no",44.838,1310,"HTML","no","no","no",38,"big"
"3082",0,"no","yes","no","no","no","no","no","no","no","no",21.031,282,"Plain","yes","no","no",0,"small"
"3083",0,"no","yes","no","yes","no","no","yes","yes","no","no",53.365,1360,"HTML","yes","no","no",20,"small"
"3084",0,"no","yes","yes","no","no","no","no","no","no","no",0.982,31,"Plain","yes","no","no",0,"small"
"3085",0,"no","yes","no","no","no","no","no","no","no","no",0.849,17,"Plain","no","no","no",0,"small"
"3086",0,"no","yes","no","yes","no","no","no","no","no","no",2.112,53,"HTML","yes","no","no",2,"small"
"3087",0,"no","yes","no","no","no","no","no","no","no","no",4.465,90,"HTML","no","no","no",1,"small"
"3088",0,"yes","yes","no","no","yes","yes","no","no","no","no",36.335,470,"Plain","no","no","no",1,"big"
"3089",0,"no","yes","yes","yes","no","no","no","no","no","no",1.575,41,"HTML","yes","no","no",2,"small"
"3090",0,"yes","yes","no","no","no","no","yes","no","no","no",3.693,45,"Plain","no","no","no",0,"small"
"3091",0,"yes","yes","no","no","no","yes","no","no","no","no",6.398,160,"HTML","no","no","no",2,"big"
"3092",0,"no","yes","yes","no","no","no","no","no","no","no",2.904,69,"HTML","yes","no","no",2,"small"
"3093",0,"yes","yes","no","yes","no","no","no","no","no","no",0.53,17,"Plain","no","no","no",1,"none"
"3094",0,"no","yes","no","no","no","no","yes","no","no","no",8.773,136,"HTML","no","no","no",6,"small"
"3095",0,"no","yes","yes","yes","no","no","no","no","no","no",1.634,45,"HTML","yes","no","no",2,"small"
"3096",0,"no","yes","yes","yes","no","no","no","no","no","no",2.973,89,"Plain","yes","no","no",1,"small"
"3097",0,"no","yes","no","no","no","no","no","no","no","no",0.803,18,"Plain","no","no","no",0,"small"
"3098",0,"no","yes","no","yes","no","no","no","no","no","no",1.169,35,"HTML","yes","no","no",0,"small"
"3099",0,"no","yes","no","yes","no","no","yes","no","no","no",9.978,257,"HTML","yes","no","no",4,"small"
"3100",0,"no","yes","no","yes","no","no","yes","no","no","no",10.62,281,"HTML","yes","no","no",6,"small"
"3101",0,"no","yes","no","no","no","no","no","no","no","no",25.706,645,"HTML","no","no","no",1,"small"
"3102",0,"no","yes","no","yes","no","no","no","no","no","no",0.475,13,"HTML","no","no","no",0,"none"
"3103",0,"no","yes","no","no","no","no","no","no","no","no",28.174,688,"HTML","no","no","no",2,"small"
"3104",0,"yes","yes","no","no","no","no","no","no","no","no",0.464,13,"Plain","no","no","no",1,"small"
"3105",0,"no","yes","no","no","no","no","no","no","no","no",25.994,650,"HTML","no","no","no",1,"small"
"3106",0,"no","yes","no","no","no","no","no","no","no","no",1.36,28,"Plain","no","no","no",0,"small"
"3107",0,"no","yes","no","no","no","no","no","no","no","no",6.313,148,"Plain","no","no","no",2,"none"
"3108",0,"no","yes","no","no","no","no","no","no","no","yes",3.063,58,"Plain","no","no","no",0,"small"
"3109",0,"no","yes","no","no","no","no","no","no","no","no",0.911,17,"Plain","no","no","no",1,"small"
"3110",0,"no","yes","no","yes","no","no","no","no","no","no",0.734,24,"Plain","yes","no","no",2,"small"
"3111",0,"no","yes","no","no","no","no","yes","no","no","no",2.246,66,"Plain","no","no","no",2,"small"
"3112",0,"no","yes","no","no","no","no","no","no","no","no",31.039,741,"HTML","no","no","no",1,"small"
"3113",0,"no","yes","no","yes","no","no","no","no","no","no",2.745,72,"HTML","yes","no","no",2,"small"
"3114",0,"no","yes","no","no","no","no","no","no","no","no",13.908,259,"HTML","yes","no","no",2,"small"
"3115",0,"no","yes","no","no","no","no","yes","no","no","no",10.271,154,"HTML","no","yes","no",8,"small"
"3116",0,"no","yes","no","no","no","no","no","no","no","no",0.884,17,"HTML","no","no","no",0,"small"
"3117",0,"no","yes","no","yes","no","no","no","no","no","no",1.008,22,"HTML","no","no","no",0,"none"
"3118",0,"no","yes","no","no","no","no","no","no","no","no",3.872,79,"HTML","no","no","no",0,"small"
"3119",0,"no","yes","no","no","no","no","no","no","no","no",45.317,737,"HTML","no","no","no",28,"small"
"3120",0,"no","yes","no","no","no","no","yes","no","yes","no",8.655,198,"HTML","no","no","no",6,"small"
"3121",0,"no","yes","no","no","no","no","yes","no","yes","no",25.644,482,"HTML","no","no","no",26,"small"
"3122",0,"yes","yes","no","no","no","no","no","no","no","no",24.992,417,"HTML","no","no","no",5,"small"
"3123",0,"no","yes","no","yes","no","no","no","no","no","no",1.448,32,"HTML","yes","no","no",2,"small"
"3124",0,"no","yes","no","no","no","no","no","no","no","no",4.199,86,"HTML","no","no","no",1,"small"
"3125",0,"yes","yes","no","no","no","no","yes","no","no","no",81.058,1868,"HTML","no","yes","no",0,"big"
"3126",0,"no","yes","no","no","no","no","no","no","no","no",3.053,78,"Plain","no","no","no",2,"small"
"3127",0,"no","yes","no","no","no","no","yes","yes","no","no",31.421,525,"HTML","no","no","no",2,"big"
"3128",0,"no","yes","no","no","no","no","no","no","no","no",5.005,118,"HTML","no","no","no",2,"small"
"3129",0,"no","yes","yes","no","no","no","yes","no","no","no",84.387,2014,"HTML","yes","yes","no",6,"big"
"3130",0,"yes","yes","no","no","no","no","no","no","no","no",7.182,228,"HTML","no","no","no",5,"small"
"3131",0,"no","yes","no","no","no","no","no","no","no","no",2.368,55,"HTML","no","no","no",2,"big"
"3132",0,"yes","yes","no","no","no","no","no","no","no","no",6.848,108,"Plain","no","no","no",0,"small"
"3133",0,"no","yes","no","no","no","no","no","no","no","no",0.781,17,"Plain","no","no","no",0,"small"
"3134",0,"yes","yes","no","no","yes","yes","yes","no","no","no",11.434,154,"Plain","no","no","no",0,"small"
"3135",0,"no","yes","no","no","no","no","no","no","no","no",22.518,596,"HTML","no","no","no",17,"big"
"3136",0,"no","yes","no","no","no","no","no","no","no","no",2.199,48,"HTML","no","no","no",2,"small"
"3137",0,"yes","yes","no","no","yes","yes","no","no","no","no",10.272,248,"HTML","no","no","no",8,"small"
"3138",0,"no","yes","no","yes","no","no","no","no","no","no",6.113,159,"HTML","yes","no","no",6,"small"
"3139",0,"no","yes","no","no","no","no","no","no","no","no",0.73,16,"Plain","no","no","no",1,"small"
"3140",0,"no","yes","yes","no","no","no","no","no","no","no",0.357,13,"Plain","no","no","no",0,"small"
"3141",0,"no","yes","no","no","no","no","no","no","no","no",2.569,67,"Plain","yes","no","no",2,"small"
"3142",0,"no","yes","no","yes","no","no","no","no","no","no",1.811,27,"Plain","yes","no","no",3,"none"
"3143",0,"no","yes","no","no","no","no","no","no","no","no",3.06,87,"Plain","yes","no","no",3,"small"
"3144",0,"no","yes","no","no","no","no","yes","no","no","no",2.061,18,"HTML","no","no","no",0,"small"
"3145",0,"no","yes","yes","no","no","no","no","no","no","no",15.469,409,"HTML","no","no","no",5,"small"
"3146",0,"no","yes","no","no","no","no","no","no","no","no",0.525,16,"Plain","yes","no","no",3,"small"
"3147",0,"no","yes","no","no","no","no","no","no","no","no",8.391,206,"HTML","yes","no","no",4,"big"
"3148",0,"no","yes","no","no","no","no","no","no","no","no",25.981,649,"HTML","no","no","no",1,"small"
"3149",0,"yes","yes","no","no","no","no","no","no","no","no",13.526,273,"HTML","yes","no","no",9,"big"
"3150",0,"no","yes","no","no","no","no","yes","no","no","no",26.624,659,"HTML","no","no","no",1,"small"
"3151",0,"no","yes","no","no","no","no","yes","no","no","no",8.334,135,"HTML","no","yes","no",8,"small"
"3152",0,"yes","yes","no","no","no","no","no","no","no","no",54.598,750,"Plain","no","no","no",0,"none"
"3153",0,"no","yes","no","no","no","no","no","no","no","no",3.314,59,"HTML","no","no","no",0,"small"
"3154",0,"no","yes","no","yes","no","no","no","no","no","yes",0.56,19,"Plain","yes","no","yes",1,"small"
"3155",0,"no","yes","no","no","no","no","yes","no","no","no",25.594,418,"HTML","no","no","no",34,"small"
"3156",0,"no","yes","no","no","no","no","no","no","no","no",13.068,268,"HTML","yes","no","no",6,"small"
"3157",0,"no","yes","no","yes","no","no","yes","no","no","no",13.7,369,"HTML","yes","no","no",8,"small"
"3158",0,"no","yes","no","no","no","no","no","no","no","no",28.238,689,"HTML","no","no","no",1,"small"
"3159",0,"no","yes","no","no","no","no","no","no","no","no",27.214,670,"HTML","no","no","no",2,"small"
"3160",0,"no","yes","no","no","no","no","yes","no","no","no",25.434,419,"HTML","no","no","no",33,"small"
"3161",0,"no","yes","no","no","no","no","no","no","no","no",0.849,17,"Plain","no","no","no",1,"small"
"3162",0,"no","yes","no","no","no","no","no","no","no","no",13.086,344,"HTML","no","yes","no",0,"small"
"3163",0,"no","yes","no","no","no","no","no","no","no","no",15.32,272,"HTML","no","no","no",2,"small"
"3164",0,"no","yes","no","no","no","no","no","no","no","no",25.859,511,"HTML","yes","no","no",6,"small"
"3165",0,"no","yes","no","no","no","no","yes","no","no","no",13.597,184,"HTML","no","yes","no",10,"small"
"3166",0,"no","yes","no","no","no","no","no","no","no","no",4.078,121,"HTML","no","no","no",3,"small"
"3167",0,"no","yes","no","no","no","no","no","no","no","no",0.741,17,"Plain","no","no","no",0,"small"
"3168",0,"no","yes","no","yes","no","no","no","no","no","no",0.55,19,"HTML","yes","no","yes",2,"small"
"3169",0,"no","yes","yes","no","no","no","yes","no","no","no",4.779,117,"Plain","yes","no","no",2,"small"
"3170",0,"no","yes","no","no","no","no","no","no","no","no",4.17,119,"HTML","no","no","no",3,"small"
"3171",0,"no","yes","no","no","no","no","no","no","no","no",13.234,337,"HTML","no","no","no",4,"small"
"3172",0,"no","yes","no","no","no","no","yes","no","yes","no",28.138,525,"HTML","no","no","no",30,"small"
"3173",0,"no","yes","no","no","no","no","no","no","no","no",73.811,1078,"HTML","no","no","no",1,"small"
"3174",0,"no","yes","no","no","no","no","no","no","no","no",36.356,710,"HTML","yes","no","no",10,"small"
"3175",0,"no","yes","no","no","no","no","no","no","no","no",27.098,315,"HTML","no","yes","no",13,"small"
"3176",0,"yes","yes","no","no","no","no","no","no","no","no",0.752,16,"Plain","no","yes","no",2,"small"
"3177",0,"no","yes","no","yes","no","no","no","no","no","no",4.388,99,"HTML","yes","no","no",8,"small"
"3178",0,"yes","yes","no","no","yes","yes","no","no","no","no",7.399,120,"Plain","no","no","no",0,"small"
"3179",0,"yes","yes","no","no","no","no","no","no","no","no",2.585,42,"Plain","no","yes","no",2,"small"
"3180",0,"no","yes","no","no","no","no","no","no","no","no",2.347,43,"HTML","no","no","no",0,"none"
"3181",0,"no","yes","no","no","no","no","no","no","no","no",34.102,1050,"HTML","no","no","no",13,"small"
"3182",0,"yes","yes","no","no","no","no","no","no","no","no",10.022,144,"Plain","no","no","no",0,"small"
"3183",0,"yes","yes","no","no","yes","yes","no","no","no","no",6.859,109,"Plain","no","no","no",0,"small"
"3184",0,"no","yes","no","no","no","no","no","no","no","no",11.721,174,"HTML","no","no","no",8,"small"
"3185",0,"no","yes","no","yes","no","no","no","no","no","no",5.232,120,"HTML","yes","no","no",8,"small"
"3186",0,"no","yes","no","yes","no","no","no","no","no","no",6.505,144,"HTML","yes","no","no",8,"small"
"3187",0,"no","yes","no","yes","no","no","no","no","no","no",7.355,166,"HTML","yes","no","no",8,"small"
"3188",0,"yes","yes","no","no","no","yes","no","no","no","no",1.008,42,"Plain","no","no","no",0,"small"
"3189",0,"yes","yes","no","no","yes","yes","no","no","no","no",6.904,109,"Plain","no","no","no",0,"small"
"3190",0,"no","yes","no","yes","no","no","no","no","no","no",11.668,283,"HTML","yes","no","no",8,"small"
"3191",0,"no","yes","no","yes","no","no","no","no","no","no",0.831,20,"HTML","no","no","no",0,"none"
"3192",0,"no","yes","no","no","no","no","no","no","no","no",0.893,17,"Plain","no","no","no",0,"big"
"3193",0,"no","yes","no","no","no","no","no","no","no","no",25.639,643,"HTML","no","no","no",1,"small"
"3194",0,"no","yes","no","no","no","no","no","no","no","no",74.937,1451,"HTML","no","no","no",6,"small"
"3195",0,"no","yes","no","yes","no","no","no","no","no","no",1.712,41,"HTML","yes","no","no",0,"small"
"3196",0,"no","yes","no","no","no","no","no","no","no","yes",10.595,219,"HTML","no","no","no",6,"small"
"3197",0,"no","yes","no","no","no","no","no","no","no","no",11.429,369,"HTML","no","no","no",9,"none"
"3198",0,"no","yes","no","no","no","no","no","no","no","no",27.745,683,"HTML","no","no","no",1,"small"
"3199",0,"no","yes","no","yes","no","no","no","no","no","no",0.698,26,"Plain","yes","no","no",1,"small"
"3200",0,"no","yes","no","no","no","no","no","no","no","no",2.322,58,"Plain","no","yes","no",9,"small"
"3201",0,"no","yes","no","yes","no","no","no","no","no","no",1.222,49,"Plain","yes","no","no",2,"small"
"3202",0,"no","yes","no","yes","no","no","no","no","no","no",5.996,116,"HTML","yes","no","no",2,"small"
"3203",0,"no","yes","no","no","no","no","no","no","no","no",25.616,641,"HTML","no","no","no",1,"small"
"3204",0,"no","yes","no","no","no","no","no","no","no","no",25.971,651,"HTML","no","no","no",1,"small"
"3205",0,"no","yes","no","no","no","no","no","no","no","no",0.812,17,"Plain","no","no","no",0,"small"
"3206",0,"no","yes","no","no","no","no","no","no","no","no",1.506,30,"HTML","no","no","no",0,"small"
"3207",0,"no","yes","no","no","no","no","yes","no","no","no",38.044,690,"HTML","no","no","no",1,"small"
"3208",0,"no","yes","no","no","no","no","no","no","no","no",24.984,632,"HTML","no","no","no",3,"small"
"3209",0,"no","yes","no","no","no","no","no","no","no","no",2.083,74,"HTML","no","no","no",0,"small"
"3210",0,"no","yes","no","no","no","no","no","no","no","no",18.785,375,"HTML","no","no","no",1,"big"
"3211",0,"no","yes","no","no","no","no","no","no","no","no",14.799,229,"HTML","no","yes","no",10,"small"
"3212",0,"no","yes","no","no","no","no","no","no","no","no",6.23,112,"HTML","no","no","no",4,"small"
"3213",0,"no","yes","no","no","no","no","no","no","no","no",0.991,28,"Plain","no","no","no",1,"small"
"3214",0,"no","yes","no","no","no","no","no","no","no","no",0.79,16,"Plain","no","no","no",0,"small"
"3215",0,"no","yes","no","no","no","no","no","no","no","no",28.987,590,"HTML","no","no","no",22,"small"
"3216",0,"no","yes","no","no","no","no","yes","no","no","yes",19.923,422,"HTML","no","no","no",16,"big"
"3217",0,"no","yes","no","no","no","no","yes","yes","yes","no",29.009,543,"HTML","no","no","no",30,"small"
"3218",0,"no","yes","no","yes","no","no","no","no","no","no",13.838,352,"HTML","yes","no","no",14,"small"
"3219",0,"no","yes","no","yes","no","no","no","no","no","no",16.067,419,"HTML","yes","no","no",16,"small"
"3220",0,"no","yes","no","yes","no","yes","no","no","no","no",0.007,3,"Plain","no","no","no",0,"none"
"3221",0,"no","yes","no","yes","no","no","no","no","no","no",1.333,31,"HTML","no","no","no",2,"none"
"3222",0,"no","yes","no","no","no","no","no","no","no","no",0.84,17,"Plain","no","no","no",0,"small"
"3223",0,"no","yes","no","no","no","no","yes","no","no","no",2.078,18,"HTML","no","no","no",0,"small"
"3224",0,"no","yes","no","no","no","no","no","no","no","no",0.804,17,"Plain","no","no","no",0,"small"
"3225",0,"no","yes","no","no","no","no","no","no","no","no",13.839,250,"HTML","no","no","no",0,"small"
"3226",0,"no","yes","no","no","no","no","yes","yes","no","no",9.313,159,"HTML","no","yes","no",20,"small"
"3227",0,"no","yes","no","no","no","no","no","no","no","no",0.809,17,"Plain","no","no","no",0,"small"
"3228",0,"no","yes","no","yes","no","no","no","no","no","no",1.592,44,"HTML","yes","no","no",2,"small"
"3229",0,"no","yes","no","no","no","no","no","no","no","no",1.557,36,"Plain","no","no","no",2,"none"
"3230",0,"no","yes","no","no","no","no","no","no","no","no",24.984,632,"HTML","no","no","no",1,"small"
"3231",0,"no","yes","yes","no","no","no","no","no","no","yes",6.927,106,"HTML","no","no","no",0,"small"
"3232",0,"no","yes","no","no","no","no","no","no","no","no",0.997,28,"Plain","no","no","no",1,"small"
"3233",0,"no","yes","no","no","no","no","yes","no","yes","no",21.812,421,"HTML","no","no","no",24,"small"
"3234",0,"no","yes","no","no","no","no","no","no","no","no",0.821,17,"Plain","no","no","no",0,"small"
"3235",0,"no","yes","no","no","no","no","no","no","no","no",0.892,17,"Plain","no","no","no",0,"small"
"3236",0,"no","yes","no","no","no","no","no","no","no","no",0.773,17,"Plain","no","no","no",0,"small"
"3237",0,"no","yes","no","no","no","no","no","no","no","no",0.892,16,"Plain","no","no","no",1,"small"
"3238",0,"no","yes","yes","no","no","no","no","no","no","no",11.431,230,"HTML","no","no","no",3,"small"
"3239",0,"no","yes","yes","no","no","no","no","no","no","no",3.765,89,"Plain","no","no","no",0,"small"
"3240",0,"no","yes","no","no","no","no","no","no","no","no",25.367,639,"HTML","no","no","no",1,"small"
"3241",0,"no","yes","no","no","no","no","no","no","no","no",26.155,652,"HTML","no","no","no",1,"small"
"3242",0,"no","yes","no","no","no","no","no","no","no","no",0.758,17,"Plain","no","no","no",0,"small"
"3243",0,"no","yes","no","yes","no","no","no","no","no","no",4.358,130,"HTML","yes","no","no",6,"small"
"3244",0,"no","yes","no","no","no","no","no","no","no","no",26.932,482,"HTML","no","no","no",6,"big"
"3245",0,"no","yes","no","no","no","no","yes","no","no","no",12.023,207,"HTML","no","yes","no",20,"small"
"3246",0,"yes","yes","yes","no","no","no","no","no","no","no",8.785,228,"HTML","yes","no","no",0,"big"
"3247",0,"no","yes","no","no","no","no","no","no","no","no",26.769,663,"HTML","no","no","no",1,"small"
"3248",0,"no","yes","no","no","no","no","no","no","no","no",0.802,17,"Plain","no","no","no",0,"small"
"3249",0,"no","yes","no","no","no","no","no","no","no","no",1.48,40,"Plain","no","no","no",1,"small"
"3250",0,"no","yes","no","no","no","no","no","no","no","no",1.093,16,"Plain","no","no","no",0,"small"
"3251",0,"no","yes","no","yes","no","yes","no","no","no","no",3.436,92,"HTML","yes","no","no",2,"small"
"3252",0,"no","yes","no","no","no","no","no","no","no","no",0.899,27,"Plain","no","no","no",1,"none"
"3253",0,"no","yes","no","no","no","no","no","no","no","no",0.93,18,"HTML","no","no","no",0,"small"
"3254",0,"no","yes","no","yes","no","no","no","no","no","no",2.346,57,"HTML","yes","no","no",2,"small"
"3255",0,"no","yes","no","no","no","no","no","no","no","no",0.723,16,"Plain","no","no","no",0,"small"
"3256",0,"no","yes","no","no","no","no","yes","no","no","yes",44.882,1151,"HTML","no","no","no",44,"small"
"3257",0,"no","yes","no","no","no","no","no","no","no","no",13.737,279,"HTML","no","no","no",4,"small"
"3258",0,"yes","yes","no","no","no","no","no","no","no","no",3.297,41,"Plain","no","no","no",0,"small"
"3259",0,"no","yes","no","no","no","no","yes","no","yes","no",28.255,527,"HTML","no","no","no",30,"small"
"3260",0,"no","yes","no","no","no","no","no","no","no","no",0.785,17,"Plain","no","no","no",1,"small"
"3261",0,"yes","yes","no","no","no","no","no","no","no","no",4.565,83,"HTML","no","no","no",0,"small"
"3262",0,"no","yes","no","no","no","no","no","no","no","no",27.387,674,"HTML","no","no","no",1,"small"
"3263",0,"no","yes","no","yes","no","no","yes","yes","no","no",55.763,1422,"HTML","yes","no","no",20,"small"
"3264",0,"no","yes","no","no","no","no","yes","yes","no","yes",9.45,155,"HTML","no","yes","no",10,"big"
"3265",0,"yes","yes","no","no","no","no","no","no","no","no",15.978,203,"Plain","no","yes","no",0,"small"
"3266",0,"yes","yes","no","no","no","no","no","no","no","no",10.822,138,"Plain","no","no","no",0,"small"
"3267",0,"yes","yes","no","no","no","no","no","no","no","no",10.141,140,"Plain","no","no","no",1,"small"
"3268",0,"yes","yes","no","no","no","no","yes","no","no","no",4.78,135,"HTML","no","no","no",9,"small"
"3269",0,"no","yes","no","yes","no","no","no","no","no","no",15.361,255,"Plain","yes","no","no",4,"small"
"3270",0,"no","yes","no","no","no","no","no","no","no","no",13.946,311,"HTML","no","no","no",58,"small"
"3271",0,"no","yes","no","no","no","no","no","no","no","no",8.382,148,"HTML","no","yes","no",6,"small"
"3272",0,"no","yes","no","no","no","no","no","no","no","no",22.393,599,"HTML","no","no","no",15,"big"
"3273",0,"no","yes","no","no","no","no","no","no","no","no",5.332,107,"Plain","yes","no","no",2,"small"
"3274",0,"no","yes","no","yes","no","no","no","no","no","no",0.428,13,"HTML","no","no","no",0,"none"
"3275",0,"no","yes","no","no","no","no","no","no","no","no",1.225,34,"Plain","no","no","no",2,"none"
"3276",0,"no","yes","no","yes","no","no","no","no","no","no",3.877,82,"HTML","yes","no","no",2,"small"
"3277",0,"no","yes","no","yes","no","no","no","no","no","no",22.578,359,"Plain","yes","no","no",7,"small"
"3278",0,"no","yes","no","no","no","no","no","no","no","no",0.222,12,"Plain","no","no","no",0,"none"
"3279",0,"no","yes","yes","no","no","no","no","no","no","no",14.018,265,"HTML","yes","no","no",4,"small"
"3280",0,"no","yes","no","no","no","no","no","no","no","no",1.569,38,"HTML","no","no","no",2,"none"
"3281",0,"no","yes","no","no","no","no","no","no","no","no",15.699,299,"HTML","yes","no","no",5,"small"
"3282",0,"no","yes","no","no","no","no","no","no","no","no",16.773,310,"HTML","no","no","no",2,"small"
"3283",0,"no","yes","no","no","no","no","no","no","no","no",2.242,117,"Plain","no","no","no",1,"small"
"3284",0,"no","yes","yes","no","no","no","no","no","no","no",4.172,165,"Plain","yes","no","no",1,"small"
"3285",0,"no","yes","no","no","no","no","no","no","no","no",0.793,17,"Plain","no","no","no",0,"small"
"3286",0,"no","yes","no","no","no","no","no","no","no","no",3.456,69,"HTML","no","yes","no",2,"small"
"3287",0,"no","yes","no","no","no","no","no","no","no","no",5.677,116,"HTML","no","no","no",2,"small"
"3288",0,"no","yes","no","no","no","no","no","no","no","no",3.355,33,"HTML","no","no","no",1,"small"
"3289",0,"no","yes","no","no","no","no","no","no","no","no",14.922,327,"HTML","no","no","no",0,"small"
"3290",0,"no","yes","no","yes","no","no","no","no","no","no",0.311,11,"Plain","no","no","no",1,"small"
"3291",0,"no","yes","no","no","no","no","yes","no","no","no",12.225,288,"HTML","no","no","no",2,"big"
"3292",0,"no","yes","no","no","no","no","no","no","no","no",0.84,16,"Plain","no","no","no",2,"small"
"3293",0,"no","yes","no","no","no","no","no","no","no","no",3.545,29,"HTML","no","no","no",1,"small"
"3294",0,"no","yes","no","yes","no","no","no","no","no","no",0.192,7,"Plain","no","no","no",0,"none"
"3295",0,"no","yes","no","no","no","no","yes","no","yes","no",28.418,529,"HTML","no","no","no",30,"small"
"3296",0,"yes","yes","no","no","no","no","no","no","no","no",10.095,145,"Plain","no","yes","no",0,"small"
"3297",0,"no","yes","no","yes","no","no","no","no","no","no",1.601,44,"HTML","yes","no","no",2,"small"
"3298",0,"yes","yes","no","no","no","no","no","no","no","no",4.356,60,"Plain","no","no","no",1,"small"
"3299",0,"yes","yes","no","no","no","no","no","no","no","no",10.167,145,"Plain","no","yes","no",0,"small"
"3300",0,"no","yes","no","no","no","no","no","no","no","no",0.776,17,"Plain","no","no","no",0,"small"
"3301",0,"no","yes","no","no","no","no","yes","no","no","no",25.597,418,"HTML","no","no","no",34,"small"
"3302",0,"yes","yes","no","no","no","no","no","no","no","no",2.065,37,"Plain","no","no","no",0,"small"
"3303",0,"no","yes","no","no","no","no","no","no","no","no",0.831,17,"Plain","no","no","no",0,"small"
"3304",0,"no","yes","no","no","no","no","yes","no","no","no",26.376,621,"HTML","no","no","no",32,"small"
"3305",0,"no","yes","no","no","no","no","yes","no","no","no",10.464,176,"HTML","no","yes","no",14,"small"
"3306",0,"yes","yes","no","no","yes","yes","yes","no","no","no",11.43,154,"Plain","no","no","no",0,"small"
"3307",0,"no","yes","no","yes","no","no","no","no","no","no",0.511,13,"HTML","no","no","no",0,"none"
"3308",0,"no","yes","no","yes","no","no","no","no","no","no",1.967,59,"HTML","yes","no","no",2,"small"
"3309",0,"no","yes","no","no","no","no","yes","no","no","no",9.989,299,"HTML","no","no","no",1,"small"
"3310",0,"no","yes","no","no","no","no","yes","no","no","no",12.625,204,"HTML","no","yes","no",18,"small"
"3311",0,"no","yes","no","no","no","no","no","no","no","no",5.926,118,"HTML","yes","yes","no",4,"small"
"3312",0,"no","yes","no","no","no","no","no","no","no","no",0.765,16,"Plain","no","no","no",0,"small"
"3313",0,"no","yes","no","no","no","yes","no","no","no","no",2.179,71,"HTML","no","no","no",1,"small"
"3314",0,"no","yes","no","yes","no","no","yes","no","no","no",1.386,28,"HTML","yes","no","no",4,"small"
"3315",0,"no","yes","no","no","no","no","yes","no","no","no",21.68,519,"HTML","no","no","no",8,"small"
"3316",0,"no","yes","no","yes","no","no","no","no","no","no",8.116,167,"HTML","yes","no","no",4,"small"
"3317",0,"no","yes","no","no","no","no","yes","no","no","no",7.081,153,"HTML","no","no","no",0,"small"
"3318",0,"no","yes","no","yes","no","no","no","no","no","no",0.401,11,"Plain","yes","no","no",0,"small"
"3319",0,"no","yes","no","no","no","no","yes","no","no","no",62.816,1123,"HTML","no","no","no",94,"big"
"3320",0,"no","yes","no","no","no","no","no","no","no","no",0.878,17,"Plain","no","no","no",0,"small"
"3321",0,"no","yes","yes","yes","no","no","no","no","no","no",3.013,61,"HTML","no","no","no",0,"small"
"3322",0,"no","yes","no","no","no","no","no","no","no","no",8.13,138,"HTML","no","no","no",1,"small"
"3323",0,"no","yes","no","no","no","no","no","no","no","no",8.13,138,"HTML","no","no","no",1,"small"
"3324",0,"no","yes","no","no","no","no","no","no","no","no",8.13,138,"HTML","no","no","no",1,"small"
"3325",0,"no","yes","no","no","no","no","no","no","no","no",8.13,138,"HTML","no","no","no",1,"small"
"3326",0,"no","yes","no","no","no","no","no","no","no","no",8.13,138,"HTML","no","no","no",1,"small"
"3327",0,"no","yes","no","no","no","no","no","no","no","no",4.16,75,"HTML","no","no","no",3,"small"
"3328",0,"no","yes","no","yes","no","no","no","no","no","no",1.376,34,"HTML","no","yes","no",0,"small"
"3329",0,"no","yes","no","no","no","no","no","no","no","no",6.764,151,"HTML","no","no","no",0,"small"
"3330",0,"no","yes","no","no","no","no","no","no","no","no",1.268,32,"Plain","no","no","no",0,"none"
"3331",0,"no","yes","no","no","no","no","no","no","no","no",6.884,117,"HTML","no","no","no",1,"small"
"3332",0,"no","yes","no","no","no","no","no","no","no","no",6.884,117,"HTML","no","no","no",1,"small"
"3333",0,"no","yes","no","no","no","no","yes","no","yes","no",28.037,527,"HTML","no","no","no",30,"small"
